娘生儿，连心肉,0,娘生儿连心肉，
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,13062432.453278095,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,13075889.322592286,0.14285714285714285
daeh-LiYanFei-DaBaoGuo.xml_5,候幼主成了龙原业归家。,13101764.94440144,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,13124589.092053214,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_0,老爹爹清晨起前去出首，,13125946.157666514,0.14285714285714285
lsxp-JianMaSu-ZhanMaSu.xml_3,失去了街亭差不差。,13140936.040647047,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_3,乱军中多亏他救我回还。,13157414.224252762,0.0
daxp-DangRiLi-SuoLinNang.xml_4,那花轿必定是因陋就简，,13162873.17949064,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_8,你不要高声不要嚷，,13204944.610120421,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_33,你也对苍天就表一番。,13221245.062830437,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_8,只骂得贼昏王装聋作哑，,13267036.7707238,0.14285714285714285
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,13276223.916875146,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,13283141.060771791,0.14285714285714285
daxp-DiTouLi-NvQiJie.xml_3,过往的君子听我言。,13291020.038869267,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,13299975.493408263,0.2857142857142857
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,13323103.42649346,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,13356217.80652762,0.0
daxp-DangRiLi-SuoLinNang.xml_20,这囊儿虽非是千古罕见，,13365267.97740986,0.2857142857142857
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,13374077.327392852,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,13400243.774424728,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,13412875.871437345,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,13460094.601172296,0.14285714285714285
daxp-DuiLingHua-BiYuZan.xml_0,对菱花暗地里芳心自转，,13468916.163547862,0.2857142857142857
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,13471388.92406884,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_11,又思来又想去越不安宁。,13591524.802466078,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,13621800.4937898,0.14285714285714285
daeh-WangChunE-SanNiangJiaoZi.xml_0,王春娥坐草堂自思自叹，,13626648.892000195,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_0,娘子不（哇）必太烈性，,13649881.836508175,0.2857142857142857
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,13674584.251696864,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,13726727.19856247,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,13726727.19856247,0.14285714285714285
daeh-LiYanFei-ErJinGong.xml_2,耳边厢又听得朝靴响亮，,13734516.404939545,0.14285714285714285
daxp-SuSanLi-NvQiJie.xml_2,未曾开言心内惨，,13774709.95683966,0.2857142857142857
daxp-ChunQiuTing-SuoLinNang.xml_9,也有失意痛哭嚎啕，,13788370.419433083,0.14285714285714285
daeh-XiaoNuCai-SanNiangJiaoZi.xml_3,等候了你妻子同见阎罗。,13794268.786418162,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_19,父母的冤仇化尘烟，,13810190.750357011,0.14285714285714285
daeh-CanQiQi-WuLongZuo.xml_0,惨凄凄唤苍天天不应响，,13820145.47412269,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,13824999.183515886,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,13830756.791171202,0.14285714285714285
daeh-TanHongYan-HuoXiaoYu.xml_4,枕边泪（呀）共（那）阶前雨，,13836948.404730516,0.14285714285714285
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,13841893.156400302,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,13882373.085038194,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,13903412.419156913,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_21,不能、不能、是万不能！,13905616.837859374,0.0
daeh-LiYanFei-DaBaoGuo.xml_4,将江山让太师权且代贺，,13907449.340262653,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,13914576.677824438,0.14285714285714285
daeh-ZaoBuXing-HeHouMaDian.xml_10,只骂得贼昏王无言对答。,13928943.670751076,0.0
daxp-ChunQiuTing-SuoLinNang.xml_27,莫把姓名你信口晓，,13935358.084818337,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,14005104.605271194,0.14285714285714285
daeh-ZaoBuXing-HeHouMaDian.xml_5,贼好比曹阿瞒半点不差，,14016787.301875848,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,14020648.034338284,0.14285714285714285
daeh-LiYanFei-ErJinGong.xml_4,有几句话儿我不好言讲，,14061255.609321127,0.2857142857142857
daeh-TanHongYan-HuoXiaoYu.xml_2,薄幸冤家音信无有，,14089106.849102078,0.14285714285714285
daxp-LaoDieDie-DaYuShaJia-1.xml_0,老爹爹清晨起前去出前，,14127522.701524755,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,14128172.450394507,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,14128450.53350908,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,14150827.89168917,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-2.xml_5,不知道他与我是否一般。,14151042.743148122,0.0
daxp-ErDeFu-HongNiGuan.xml_0,儿的父为国家阵前命丧，,14157479.773484057,0.2857142857142857
daeh-ZiNaRi-ErJinGong.xml_11,想必是徐杨进了昭阳。,14159308.08533901,0.0
sdxp-WoHeNi-SiLangTanMu.xml_27,你要见高堂母我不阻拦。,14167793.202770226,0.0
daeh-SunShangXiang-BieHuangGong.xml_4,与周郎定巧计把皇叔来骗，,14167801.902867965,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,14186572.048429243,0.14285714285714285
daeh-ZuoChunGui-XiShi.xml_0,坐春闺只觉得光明似箭，,14224029.04557701,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-2.xml_4,这桩事闷得我柔肠百转，,14240297.693429912,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_10,于归日理应当喜形于面，,14242559.1363706,0.14285714285714285
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,14302248.577390779,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,14442129.177728876,0.14285714285714285
daxp-DiTouLi-NvQiJie.xml_2,未曾开言我心好惨，,14443917.06937089,0.2857142857142857
daxp-DuiLingHua-BiYuZan.xml_2,果然是成佳偶两心欢恋，,14452115.640502905,0.2857142857142857
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,14498242.753512278,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,14529200.050020253,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_4,这桩事闷得我柔肠百转，,14563487.594863644,0.14285714285714285
daeh-NuZiYou-TouJunBieYao.xml_2,但愿得去投军功名有望，,14572469.711819872,0.14285714285714285
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,14572905.703611754,0.0
daxp-ChunQiuTing-SuoLinNang.xml_2,在隔帘只见这一花轿，,14591055.496740863,0.14285714285714285
daeh-ZaoBuXing-HeHouMaDian.xml_7,贼好比那司马师搅乱中华。,14616768.617714003,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_0,老爹爹请息（呀）怒容儿细讲，,14655301.524596386,0.2857142857142857
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,14686454.433141002,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_0,谯楼上二更鼓声声送听，,14732533.949475855,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_21,谁能移动他半分毫。,14737982.284986502,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_0,老爹爹请息怒容儿细讲，,14760378.951253425,0.2857142857142857
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,14808238.802570121,0.14285714285714285
daeh-WuDuanQiao-BiYuZan.xml_2,独处闺房愁无限，,14851354.523013392,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,14864377.414323408,0.14285714285714285
daeh-WangChunE-SanNiangJiaoZi.xml_5,每日里在书房苦读圣贤。,14870484.233392209,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_2,把一个皇太子逼死殿下，,14881624.781396393,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,14896671.169920051,0.2857142857142857
daeh-ZiNaRi-ErJinGong.xml_12,有一句话儿不好言讲，,14903503.062177487,0.2857142857142857
daeh-ZiNaRi-ErJinGong.xml_10,耳边厢又听得朝靴响亮，,14906218.334533885,0.14285714285714285
sdeh-WenSanNiang-SanNiangJiaoZi.xml_5,实指望教训他终身有靠，,14931117.75013068,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,14941201.990923071,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,14945971.720138136,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,15081325.37601783,0.14285714285714285
daeh-ZaoBuXing-HeHouMaDian.xml_3,反倒说为嫂我拦阻有差，,15084048.591264263,0.14285714285714285
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,15115694.122607647,0.0
daeh-ZuoChunGui-XiShi.xml_1,无限的闲愁恨尽上眉尖。,15127461.420804633,0.0
daxp-ChunQiuTing-SuoLinNang.xml_32,小小囊儿何足道，,15138282.630234512,0.2857142857142857
daeh-SunShangXiang-BieHuangGong.xml_5,又谁知弄假成真反配凤鸾。,15177918.59683294,0.0
daeh-WuDuanQiao-BiYuZan.xml_6,一心早想寻短见，,15187507.054007994,0.2857142857142857
daxp-MengJunZi-ChunQiuPei-1.xml_0,蒙君子至殷勤再三问话，,15236031.14977535,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,15244960.185699971,0.14285714285714285
daxp-XiRiLiang-LongFengChengXiang.xml_2,暗地堪笑我兄长，,15260766.098789817,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,15269168.452866243,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_5,隔帘儿我也曾侧目偷观。,15292718.536634158,0.14285714285714285
daeh-ZaoBuXing-HeHouMaDian.xml_11,两旁的文武臣珠泪如麻，,15298816.09029335,0.14285714285714285
daeh-ZaoBuXing-HeHouMaDian.xml_12,搬一把金交椅娘且坐下，,15351492.318286767,0.2857142857142857
daxp-ErTingDe-SuoLinNang.xml_25,莫把姓名你信口哓。,15361539.230735267,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,15368369.285937287,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-1.xml_11,但愿得杨六郎心如石坚，,15399798.667348923,0.2857142857142857
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,15432729.43256828,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,15433221.635004222,0.14285714285714285
daxp-SuSanLi-NvQiJie.xml_3,过往的君子听我言。,15446835.390029084,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,15476929.235999739,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,15521639.880232245,0.14285714285714285
daeh-SunShangXiang-BieHuangGong.xml_2,遭不幸父王爷把驾来晏，,15529189.039954336,0.14285714285714285
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,15555792.077515284,0.0
daxp-LaoDieDie-YuZhouFeng.xml_0,老爹爹发恩德将本修上，,15569058.357048113,0.14285714285714285
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,15573374.140400024,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,15598281.09375892,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_7,世上何尝尽富豪，,15629726.905164633,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_21,换衣食也够她生活几年。,15645579.254165368,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_12,数更等交五鼓空房愈冷，,15670182.477496639,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_12,那时节奴妆奁不下百万，,15674789.87285862,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,15701913.42011521,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_2,对孤灯思远道心神不定，,15705047.954840606,0.2857142857142857
daeh-ZiNaRi-ErJinGong.xml_3,太师爷一心心想篡龙楼。,15705577.68336247,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,15710318.308545204,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_38,西凉的鞑子将你斩，,15766057.319361314,0.14285714285714285
daxp-SuSanLi-NvQiJie.xml_5,与我那三郎把信传。,15776572.955766834,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,15797586.530985322,0.0
daxp-DangRiLi-SuoLinNang.xml_19,还有那赤金链，紫瑛簪，白玉环，双凤錾，八宝钗钏一个个宝孕光含。,15884512.150546221,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_31,救她饥渴胜琼瑶。,15884680.824683374,0.0
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,15910739.573260797,0.14285714285714285
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_4,有生之日责当尽，,15930750.19865824,0.2857142857142857
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,15937507.28962029,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,15956812.657755213,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,15975177.946904823,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,15998985.736667575,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,16004727.168414433,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_1,只怪你呆头呆脑慌慌张张。,16008129.115898797,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,16017598.287275985,0.14285714285714285
daeh-LiYanFei-DaBaoGuo.xml_8,赐你的上方剑朝房问话，,16050061.977745205,0.14285714285714285
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,16060068.243608182,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,16077916.503658943,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_4,吉日良辰当欢笑，,16078893.645681513,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_19,谁能移动它半分毫。,16094325.187352642,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,16130831.620733561,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_10,但愿得令公令婆别无意见，,16171160.171482198,0.14285714285714285
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,16201982.610890364,0.0
daxp-ChunQiuTing-SuoLinNang.xml_10,轿内的人儿弹别调，,16209638.581067711,0.2857142857142857
daeh-WangChunE-SanNiangJiaoZi.xml_2,春娥女好一此失群孤雁，,16211985.46885332,0.14285714285714285
daxp-DiTouLi-NvQiJie.xml_4,哪一位去往南京转，,16228898.150325257,0.14285714285714285
daeh-ZiNaRi-ErJinGong.xml_1,独坐在寒宫院闷闷悠悠。,16241459.976091824,0.0
lseh-YangYanZhao-PengBei.xml_2,迈虎步我且把宝帐来进，,16269570.939628748,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,16283380.461747754,0.14285714285714285
daeh-ZiNaRi-ErJinGong.xml_6,徐小姐把守在宫门口，,16338823.144690765,0.14285714285714285
daeh-LiYanFei-DaBaoGuo.xml_6,写文约我且把玉玺打下，,16378097.39130327,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,16409090.959140457,0.14285714285714285
daeh-WangChunE-SanNiangJiaoZi.xml_1,想起了我老爷好不惨然。,16417616.839085924,0.0
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,16418644.40674969,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,16436899.321897475,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_2,病恹恹身无力难以挣扎。,16443253.076621205,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,16451333.596685959,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,16451333.596685959,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,16461550.276970217,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_7,等候了薛倚儿转回家园。,16490619.050416205,0.14285714285714285
daxp-WoZhuYe-SiLangTanMu.xml_2,众卿随忙挂点亲率官员，,16496055.51836645,0.14285714285714285
daeh-LiYanFei-DaBaoGuo.xml_2,太师爷奏一本进贡年下，,16525399.862453522,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_2,在轿中只觉得天昏地暗。,16525708.733708084,0.0
daeh-WuDuanQiao-BiYuZan.xml_5,满腹冤屈向谁言。,16545553.036298228,0.0
daeh-LiYanFei-ErJinGong.xml_1,想起了朝中事好不惨伤！,16649677.57504642,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,16693176.128685717,0.14285714285714285
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_5,寸土怎能够属于他人。,16695643.657553287,0.0
daxp-DangRiLi-SuoLinNang.xml_9,她泪自弹、声续断、似杜鹃、啼别院、巴峡哀猿动人心弦，好不惨然。,16723302.54970345,0.2857142857142857
sdxp-SuLongWei-WuJiaPo.xml_31,命人送到（那）西凉川。,16735053.757987421,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,16777456.39155623,0.14285714285714285
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_2,我本是被骗进的富春院，,16793675.269053567,0.14285714285714285
daeh-SunShangXiang-BieHuangGong.xml_1,想起了已往事心内痛酸。,16799759.248245455,0.14285714285714285
daxp-XiRiLi-LongFengChengXiang.xml_2,暗地堪笑奴兄长，,16801843.861874238,0.14285714285714285
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,16822827.68027427,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,16852825.26571622,0.0
daxp-LaoDieDie-YuZhouFeng.xml_4,老爹爹在朝中官高爵显，,16867482.772222474,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-2.xml_9,宋天子主婚姻此事成全。,16877079.847122975,0.0
daxp-TingTaYan-ZuoGong.xml_4,我这里走向前再把礼见，,16891723.937199026,0.14285714285714285
daxp-ErDeFu-HongNiGuan.xml_5,不想到狠心郎一味猖狂。,16940359.149321634,0.14285714285714285
daeh-ZaoBuXing-HeHouMaDian.xml_0,遭不幸老王爷晏了御驾，,16960480.582644686,0.14285714285714285
daeh-SunShangXiang-BieHuangGong.xml_6,回荆州未三载诓我回转，,16966414.83136805,0.14285714285714285
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,16983390.50232276,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,17009294.32036433,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,17021578.073410787,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,17038125.63492283,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,17071867.326204114,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,17091917.198580418,0.14285714285714285
daeh-WangChunE-SanNiangJiaoZi.xml_6,将身儿来至在机房织绢，,17165146.448954288,0.2857142857142857
sdxp-WoHeNi-SiLangTanMu.xml_29,怕你一去就不回还。,17239348.936808884,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,17245161.58201964,0.0
daeh-NuZiYou-TouJunBieYao.xml_1,为薛郎我父女断绝情长。,17253521.409520417,0.0
daxp-ChunQiuTing-SuoLinNang.xml_5,为何鲛珠化泪抛？,17280169.870870724,0.0
lsxp-YiShiWu-YuCangJian.xml_8,实指（喏）望到吴国借兵（呐）转，,17280364.761378855,0.14285714285714285
daeh-XiaoNuCai-SanNiangJiaoZi.xml_0,小奴才他一言问住我，,17301149.533155017,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_15,那就是来了我西厢带路的小红娘。,17347118.320967223,0.14285714285714285
daeh-LiYanFei-DaBaoGuo.xml_9,压定了文武臣均要画押。,17370008.28959973,0.0
lsxp-DaHeYi-SiLangTanMu.xml_3,迈步且把宝帐（呀）进，,17392701.160909776,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,17393739.755938593,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-1.xml_7,帝王家深宫院似水流年。,17572849.293842185,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,17579747.041573763,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_17,问那厢因何故痛哭无聊。,17586056.843070254,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,17627246.472425453,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,17720202.958882123,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_10,不但要仔细听、还要仔细想，,17750643.058486126,0.14285714285714285
daxp-XiShiNv-XiShi.xml_4,怕只怕损玉颜姣容自惜，,17772581.210875973,0.14285714285714285
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,17789609.036167365,0.42857142857142855
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,17801242.78747835,0.14285714285714285
daeh-SunShangXiang-BieHuangGong.xml_3,留下了孙仲谋执掌江南。,17820776.889856927,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,17972620.194381043,0.14285714285714285
daxp-DiTouLi-NvQiJie.xml_5,与我那三郎把信传。,17999764.48556213,0.0
sdxp-WoHeNi-SiLangTanMu.xml_23,咱与你隔南北千里姻缘。,18020102.442939762,0.0
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,18055346.71471462,0.2857142857142857
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,18076260.9334374,0.14285714285714285
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,18079054.883079626,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_21,她为饥寒我为骄。,18122257.798997827,0.0
daeh-ZiNaRi-ErJinGong.xml_7,看一看不觉到八月中秋。,18133987.03320384,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_1,行不安坐不宁情态缠绵。,18134909.862674236,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,18168449.11022276,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,18186206.686015464,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,18197121.93666291,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,18198015.05174703,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_4,到三更真个是月明人静，,18200099.403532833,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_30,小小囊儿何足道，,18254730.42289101,0.2857142857142857
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,18263088.021471318,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,18279678.41057434,0.14285714285714285
daeh-WuDuanQiao-BiYuZan.xml_1,薄命自伤怨红颜。,18301444.225501604,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_2,父休笑薛平贵是花郎模样，,18376120.051016673,0.14285714285714285
daeh-LiYanFei-DaBaoGuo.xml_1,文站东武列西朝贺哀家。,18429716.881026246,0.0
daxp-FeiShiWo-TaoHuaCun.xml_2,今夜晚非比那西厢待月、你懂提防、莫轻狂，,18456623.694359273,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_14,在六国封相人上人。,18474104.59501943,0.0
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,18480282.23898746,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,18497947.582017317,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,18519312.49707693,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,18533241.14049438,0.0
daxp-QiaoLouShang-HuangShanLei.xml_15,你爹爹到如今未转家门。,18603417.314763486,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,18699150.07669033,0.0
sdxp-DangNianHan-SanJiZhang.xml_16,难道说文官他就不丧身？,18704695.17820934,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,18716115.019111212,0.0
daxp-XiShiNv-XiShi.xml_2,只为着守清寒柴门近水，,18811555.822544128,0.14285714285714285
dldeh-ShouBiPo-ChunQiuPei.xml_3,奴好比花未开风吹雨打，,18816036.774674367,0.14285714285714285
