杨林与我来争斗,0,杨林与我来争斗，
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,15566466.624534948,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,15577717.206302105,0.0
daeh-SunShangXiang-BieHuangGong.xml_0,孙尚香坐宫院自思自叹，,15594200.804893753,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_0,那日风波平地起，,15623505.336054945,0.0
daxp-ChunQiuTing-SuoLinNang.xml_21,谁能移动他半分毫。,15652561.64066575,0.0
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,15684126.820684638,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-1.xml_9,宋天子主婚姻此事成全。,15685620.20464467,0.0
daeh-SunShangXiang-BieHuangGong.xml_4,与周郎定巧计把皇叔来骗，,15716593.511947257,0.2857142857142857
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,15722203.045841618,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_4,这桩事闷得我柔肠百转，,15750678.96075955,0.14285714285714285
daeh-WangChunE-SanNiangJiaoZi.xml_6,将身儿来至在机房织绢，,15760295.019603744,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_8,你不要高声不要嚷，,15821534.003251951,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,15835862.109315526,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_1,贼昏王篡了位谋乱邦家。,15850184.07709254,0.0
daxp-WoZhuYe-SiLangTanMu.xml_2,众卿随忙挂点亲率官员，,15863711.217740672,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,15875611.500896683,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,15875904.476201752,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,15903492.566046212,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,15992793.122197965,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,16016256.364235194,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,16091741.359309178,0.14285714285714285
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,16093739.484216232,0.0
daxp-ErTingDe-SuoLinNang.xml_10,蠢才问话太潦草，,16104850.621496093,0.0
lsxp-DaHeYi-SiLangTanMu.xml_3,迈步且把宝帐（呀）进，,16136899.04521438,0.0
daeh-LiYanFei-ErJinGong.xml_2,耳边厢又听得朝靴响亮，,16153573.30930364,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,16164507.585414698,0.0
daxp-ChunQiuTing-SuoLinNang.xml_27,莫把姓名你信口晓，,16184294.820563288,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_0,老爹爹请息（呀）怒容儿细讲，,16222167.76020151,0.0
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,16225715.670577254,0.14285714285714285
daxp-LaoDieDie-YuZhouFeng.xml_4,老爹爹在朝中官高爵显，,16267840.054579103,0.0
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,16269235.850420175,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,16295486.961866688,0.0
daxp-FeiShiWo-TaoHuaCun.xml_12,响一声你就还一掌，,16306634.635631692,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_2,春娥女好一此失群孤雁，,16318313.808149118,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,16323091.213189883,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_2,在隔帘只见这一花轿，,16348572.870452825,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,16358057.203391613,0.0
daxp-DuiLingHua-BiYuZan.xml_2,果然是成佳偶两心欢恋，,16365149.160439137,0.0
sdxp-DangNianHan-SanJiZhang.xml_11,淮阴漂母救韩信，,16371974.263521738,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_0,自那日与六郎阵前相见，,16376535.516169798,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_8,轿中人必定有一腔幽怨，,16379567.927218754,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,16428808.508000584,0.14285714285714285
daxp-MuQinBu-FengHuanChao.xml_0,母亲不必心太偏，,16473466.285904234,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_2,暗地堪笑我兄长，,16545944.920483552,0.14285714285714285
daxp-SuSanLi-NvQiJie.xml_3,过往的君子听我言。,16572825.298522865,0.14285714285714285
daeh-ZiNaRi-ErJinGong.xml_10,耳边厢又听得朝靴响亮，,16578574.027922662,0.0
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,16586240.525474004,0.0
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,16590488.671590284,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,16597221.017549511,0.0
daxp-DuiLingHua-BiYuZan.xml_0,对菱花暗地里芳心自转，,16603251.165869076,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,16606675.973906424,0.0
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,16610170.637700971,0.0
sdxp-DangNianHan-SanJiZhang.xml_12,登台拜帅天下闻。,16611089.628623137,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,16634604.18193214,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,16663017.96501861,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,16667934.882077847,0.0
lsxp-DaHeYi-SiLangTanMu.xml_29,众将与爷忙掩（哪）门，,16695431.529270023,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,16696234.290170763,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_5,实指望教训他终身有靠，,16718561.273457173,0.0
daxp-ChunQiuTing-SuoLinNang.xml_7,世上何尝尽富豪，,16744343.728766344,0.0
lsxp-YiShiWu-YuCangJian.xml_8,实指（喏）望到吴国借兵（呐）转，,16764339.49848419,0.0
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,16839552.602300096,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,16882771.76323808,0.0
daxp-LaoDieDie-DaYuShaJia-1.xml_0,老爹爹清晨起前去出前，,16889198.92554738,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,16903726.370987553,0.0
daxp-ErDeFu-HongNiGuan.xml_0,儿的父为国家阵前命丧，,16925065.861376114,0.0
sdxp-WoHeNi-SiLangTanMu.xml_29,怕你一去就不回还。,16946273.776378147,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,16949823.962672282,0.0
daxp-DangRiLi-SuoLinNang.xml_17,红珊瑚碧翡翠样样倶全。,17033345.527670305,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,17051255.8566708,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,17073101.7250516,0.0
sdxp-SuLongWei-WuJiaPo.xml_37,欺奴犹如欺了天。,17081511.186435953,0.0
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,17090391.442540806,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,17106925.00744723,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_7,我一剑能挡百万兵。,17172878.981461853,0.14285714285714285
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,17188763.726955216,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,17214150.265681103,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_0,蒙君子至殷勤再三问话，,17257384.69189768,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_5,贼好比曹阿瞒半点不差，,17316455.58154876,0.0
daxp-FeiShiWo-TaoHuaCun.xml_9,你必须眼观六路耳听八方。,17318874.640008103,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,17338976.132890362,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,17341734.461027496,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,17377148.99395141,0.0
daxp-ChunQiuTing-SuoLinNang.xml_9,也有失意痛哭嚎啕，,17454586.96958763,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,17501657.295568254,0.14285714285714285
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_4,有生之日责当尽，,17502620.44480663,0.0
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,17522629.37056018,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,17526050.705256574,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,17540995.08651358,0.0
daxp-SuSanLi-NvQiJie.xml_5,与我那三郎把信传。,17544528.61708704,0.2857142857142857
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,17562170.90460609,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,17563868.18405799,0.2857142857142857
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,17564507.32813572,0.0
daxp-QiaoLouShang-HuangShanLei.xml_0,谯楼上二更鼓声声送听，,17566086.19481365,0.0
daxp-ErTingDe-SuoLinNang.xml_25,莫把姓名你信口哓。,17602208.10626826,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,17641185.15187641,0.0
daxp-MuQinBu-FengHuanChao.xml_2,自古常言道得好，,17648419.974288497,0.0
sdxp-SuLongWei-WuJiaPo.xml_33,家人小厮有万千。,17677341.041231554,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,17694177.497866392,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,17701480.690165844,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_7,贼好比那司马师搅乱中华。,17720922.295384258,0.0
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,17726000.2105862,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,17770710.118145216,0.0
daxp-XiRiLi-LongFengChengXiang.xml_2,暗地堪笑奴兄长，,17795863.8691008,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_0,老爹爹清晨起前去出首，,17797530.345036495,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,17876025.26836775,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_5,每日里在书房苦读圣贤。,17915477.315213557,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_0,小奴才他一言问住我，,17985648.663369153,0.14285714285714285
daeh-ZaoBuXing-HeHouMaDian.xml_3,反倒说为嫂我拦阻有差，,17992388.314523283,0.14285714285714285
daeh-LiYanFei-DaBaoGuo.xml_4,将江山让太师权且代贺，,18013781.977326684,0.0
daxp-ErTingDe-SuoLinNang.xml_19,谁能移动它半分毫。,18053101.906735744,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,18079010.352897666,0.0
daeh-WuDuanQiao-BiYuZan.xml_2,独处闺房愁无限，,18109541.75488471,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,18116220.11436454,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,18118444.819789916,0.2857142857142857
daxp-SuSanLi-NvQiJie.xml_2,未曾开言心内惨，,18144514.390228663,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,18170006.005034275,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,18181893.939459153,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,18195280.05701417,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_23,咱与你隔南北千里姻缘。,18199839.420804013,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-1.xml_11,但愿得杨六郎心如石坚，,18215791.136764478,0.14285714285714285
daeh-ZuoChunGui-XiShi.xml_1,无限的闲愁恨尽上眉尖。,18248795.217042107,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,18300130.191619184,0.0
daxp-DiTouLi-NvQiJie.xml_7,来生变犬马我当报还。,18317704.788335312,0.2857142857142857
lseh-YangYanZhao-PengBei.xml_2,迈虎步我且把宝帐来进，,18336582.958662115,0.2857142857142857
lseh-XinZhongYou-WenZhaoGuan.xml_19,父母的冤仇化尘烟，,18344211.145600382,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,18380989.85152541,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-2.xml_10,但愿得令公令婆别无意见，,18405625.97259834,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,18415057.1608767,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,18420268.589853324,0.0
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,18577298.483199332,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,18588928.87758423,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,18736664.73373706,0.14285714285714285
daeh-LiYanFei-DaBaoGuo.xml_8,赐你的上方剑朝房问话，,18750017.486898836,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,18823310.571714863,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_5,隔帘儿我也曾侧目偷观。,18828372.713199325,0.14285714285714285
daxp-DiTouLi-NvQiJie.xml_5,与我那三郎把信传。,18901607.97057209,0.2857142857142857
daxp-DiTouLi-NvQiJie.xml_4,哪一位去往南京转，,18952317.97019605,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_12,搬一把金交椅娘且坐下，,18985781.56496746,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,19020004.113289855,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,19055551.123942148,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,19081038.051886886,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,19086989.376800563,0.0
daeh-SunShangXiang-BieHuangGong.xml_2,遭不幸父王爷把驾来晏，,19090902.73014622,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,19157740.370760754,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_33,你也对苍天就表一番。,19180669.519867517,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,19191278.522315156,0.0
sdxp-SuLongWei-WuJiaPo.xml_29,府内金银堆如山。,19197784.695467506,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,19209198.30236859,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,19224640.03099547,0.14285714285714285
daeh-ZaoBuXing-HeHouMaDian.xml_8,只骂得贼昏王装聋作哑，,19250811.472783174,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,19292867.75085733,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,19316516.992798205,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_5,不知道他与我是否一般。,19329943.029063407,0.2857142857142857
daxp-ErDeFu-HongNiGuan.xml_5,不想到狠心郎一味猖狂。,19353901.580526754,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_5,那厢流泪这厢啼。,19374407.267720956,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_1,行不安坐不宁情态缠绵。,19387696.124945786,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_10,只骂得贼昏王无言对答。,19402592.215507697,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,19424462.94245378,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,19448182.75032558,0.14285714285714285
daeh-WuDuanQiao-BiYuZan.xml_1,薄命自伤怨红颜。,19450092.53805727,0.0
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,19458228.055754215,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,19488576.30123333,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_9,她泪自弹、声续断、似杜鹃、啼别院、巴峡哀猿动人心弦，好不惨然。,19499027.637923352,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,19517074.465459365,0.0
sdxp-SuLongWei-WuJiaPo.xml_35,打板子、上夹棍、丢南牢、坐监禁、管叫你思前容易退后难。,19517204.718165066,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,19553794.13216401,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,19553794.13216401,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,19573747.94165276,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_11,两旁的文武臣珠泪如麻，,19597390.397682294,0.0
daeh-ZiNaRi-ErJinGong.xml_1,独坐在寒宫院闷闷悠悠。,19598840.766946904,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_2,把一个皇太子逼死殿下，,19600958.59052529,0.0
daxp-XiShiNv-XiShi.xml_2,只为着守清寒柴门近水，,19604261.71133079,0.0
daeh-ZiNaRi-ErJinGong.xml_9,想起了老王爷好不惨伤。,19680577.796920348,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,19689312.824199304,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_0,老爹爹请息怒容儿细讲，,19710150.00326438,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_5,寸土怎能够属于他人。,19730247.121084295,0.0
daxp-DangRiLi-SuoLinNang.xml_10,于归日理应当喜形于面，,19735617.830445677,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,19743940.3747945,0.14285714285714285
daeh-LiYanFei-ErJinGong.xml_1,想起了朝中事好不惨伤！,19836117.650285702,0.0
daxp-DangRiLi-SuoLinNang.xml_12,那时节奴妆奁不下百万，,19879084.342124257,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,19886212.204378013,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,19915451.72619157,0.0
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,19957429.324217986,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,20114306.51842895,0.0
daeh-LiYanFei-DaBaoGuo.xml_2,太师爷奏一本进贡年下，,20128279.858312026,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,20141374.069328647,0.2857142857142857
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,20150106.70442835,0.14285714285714285
daeh-ZiNaRi-ErJinGong.xml_11,想必是徐杨进了昭阳。,20150154.637617134,0.14285714285714285
daeh-LiYanFei-DaBaoGuo.xml_3,各国的众王侯朝贺中华。,20155847.794769812,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_3,等候了你妻子同见阎罗。,20173365.429657526,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,20173851.453874826,0.0
daeh-ZiNaRi-ErJinGong.xml_3,太师爷一心心想篡龙楼。,20187744.314605094,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_12,但愿得状元媒月老引线，,20209351.424544446,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,20209947.82548758,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,20216199.292379696,0.0
daxp-LaoDieDie-YuZhouFeng.xml_0,老爹爹发恩德将本修上，,20268963.5222894,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,20290366.908951122,0.0
daeh-WuDuanQiao-BiYuZan.xml_5,满腹冤屈向谁言。,20294286.949184783,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,20360600.568024132,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,20444820.728772793,0.14285714285714285
daeh-SunShangXiang-BieHuangGong.xml_6,回荆州未三载诓我回转，,20455508.08990313,0.14285714285714285
daxp-TingTaYan-ZuoGong.xml_4,我这里走向前再把礼见，,20493163.796301063,0.14285714285714285
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,20537538.33164712,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_2,思想起从前事心中悔恨，,20561752.413069576,0.0
daxp-ErTingDe-SuoLinNang.xml_21,她为饥寒我为骄。,20562989.27634545,0.14285714285714285
daeh-WangChunE-SanNiangJiaoZi.xml_7,等候了薛倚儿转回家园。,20591130.112859905,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,20595916.829880435,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,20595916.829880435,0.14285714285714285
daeh-SunShangXiang-BieHuangGong.xml_5,又谁知弄假成真反配凤鸾。,20621465.090559423,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,20654373.68448149,0.2857142857142857
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,20664620.0056586,0.0
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,20679018.350296065,0.0
daxp-ChunQiuTing-SuoLinNang.xml_23,他为饥寒我为娇。,20699992.79773575,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-2.xml_5,不知道他与我是否一般。,20745645.554370917,0.2857142857142857
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,20778376.65037653,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_3,老薛保好一似浪里舟船。,20802349.659833927,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_0,遭不幸老王爷晏了御驾，,20814031.817693334,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,20860778.285061404,0.0
sdxp-SuLongWei-WuJiaPo.xml_31,命人送到（那）西凉川。,20873913.13793076,0.0
daxp-DangRiLi-SuoLinNang.xml_21,换衣食也够她生活几年。,20880845.61749516,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_9,宋天子主婚姻此事成全。,20916084.452201527,0.0
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,20934450.86284576,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_11,是不是有人拍巴掌。,20982644.388369564,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,21007641.253509164,0.2857142857142857
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,21007641.253509164,0.2857142857142857
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_4,诗书易礼都学会，,21059635.552731663,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,21167779.189688172,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_19,还有那赤金链，紫瑛簪，白玉环，双凤錾，八宝钗钏一个个宝孕光含。,21177673.134123806,0.0
sdxp-SuLongWei-WuJiaPo.xml_25,苏龙魏虎是内亲。,21200114.27340839,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,21217451.866901375,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_11,必有隐情在心潮。,21266003.02344414,0.0
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,21296645.259013392,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,21304626.42385009,0.0
daxp-WoHeNi-SangYuanHui.xml_1,谁认你狼心狗肺的人！,21312820.203826267,0.0
daxp-XiShiNv-XiShi.xml_4,怕只怕损玉颜姣容自惜，,21328869.461548727,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,21408213.415185686,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_3,乱军中多亏他救我回还。,21491285.71473169,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_17,满腹骄矜顿雪潇。,21491814.485879607,0.0
daxp-ErTingDe-SuoLinNang.xml_7,不该人前乱解嘲。,21491814.485879607,0.0
daxp-QiaoLouShang-HuangShanLei.xml_2,对孤灯思远道心神不定，,21517160.152007613,0.0
sdxp-SuLongWei-WuJiaPo.xml_34,将你带到官衙内，,21519945.029532734,0.0
daxp-ChunQiuTing-SuoLinNang.xml_19,满腹骄矜顿雪潇，,21537944.977597546,0.0
sdxp-SuLongWei-WuJiaPo.xml_38,西凉的鞑子将你斩，,21562332.530189846,0.0
daxp-ChunQiuTing-SuoLinNang.xml_10,轿内的人儿弹别调，,21579670.008248914,0.0
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,21608571.1995902,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,21732844.652958553,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,21732844.652958553,0.14285714285714285
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,21737680.23168143,0.14285714285714285
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,21752602.436885037,0.0
daxp-XiRiLi-LongFengChengXiang.xml_5,纵有大事料无妨。,21777483.391402397,0.0
daxp-ChunQiuTing-SuoLinNang.xml_31,积德才生玉树苗，,21778895.225239754,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,21839148.59703275,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,21845998.638353813,0.14285714285714285
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_0,昨日宫中何等宠幸，,21860519.767426487,0.0
sdxp-DangNianHan-SanJiZhang.xml_14,在六国封相人上人。,21864331.628162086,0.0
