想当年桃花马上威风凛凛,0,想当年桃花马上威风凛凛，
daxp-FeiShiWo-TaoHuaCun.xml_6,鼓打二更准时往，,9781998.2264463957,0.0
daxp-SuSanLi-NvQiJie.xml_6,言说苏三把命断，,9790594.9697028492,0.0
daxp-DangRiLi-SuoLinNang.xml_14,急切里想起了锁麟囊一（呀）件，,9830973.0180534925,0.09090909090909091
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,9856081.9925749693,0.18181818181818182
daeh-ZiNaRi-ErJinGong.xml_0,自那日与徐杨决裂以后，,9880721.5880938284,0.0
daeh-TanHongYan-HuoXiaoYu.xml_0,叹红颜薄命前生就，,9892167.617625216,0.0
daeh-ZiNaRi-ErJinGong.xml_8,李艳妃坐昭阳自思自想，,9912496.3166437596,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_34,将你带到官衙内，,10003142.597577306,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_14,愿天下有情人都成姻眷，,10042569.749537297,0.0
daxp-DangRiLi-SuoLinNang.xml_4,那花轿必定是因陋就简，,10059129.448080538,0.09090909090909091
daeh-LiYanFei-DaBaoGuo.xml_6,写文约我且把玉玺打下，,10078055.197068565,0.0
daxp-SuSanLi-NvQiJie.xml_5,与我那三郎把信传。,10185762.104429666,0.0
daeh-SunShangXiang-BieHuangGong.xml_8,恨只恨我兄长把事错办，,10235086.259882182,0.0
sdxp-WoHeNi-SiLangTanMu.xml_32,适才叫咱盟誓愿，,10420775.765407151,0.0
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,10477683.633421168,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_14,愿天下有情人都成姻眷，,10482615.131723616,0.0
daxp-ChunQiuTing-SuoLinNang.xml_10,轿内的人儿弹别调，,10506776.482546445,0.0
daeh-SunShangXiang-BieHuangGong.xml_0,孙尚香坐宫院自思自叹，,10523846.162720023,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_3,奴好比花未开风吹雨打，,10537523.152283493,0.18181818181818182
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_0,陈三两在大堂把话云，,10544686.672143456,0.0
daeh-TanHongYan-HuoXiaoYu.xml_1,美满姻缘付东流。,10621510.310111593,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_6,将身儿来至在机房织绢，,10668787.840989841,0.0
daeh-TanHongYan-HuoXiaoYu.xml_5,隔着窗儿点滴不休。,10678659.794526165,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_2,春娥女好一此失群孤雁，,10751540.827907152,0.0
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,10783145.152052933,0.0
daxp-ChunQiuTing-SuoLinNang.xml_18,听薛良一语来相告，,10850970.568176733,0.0
daxp-ErTingDe-SuoLinNang.xml_16,听薛良一语来相告，,10880460.423847416,0.0
daxp-SuSanLi-NvQiJie.xml_3,过往的君子听我言。,10913442.190972202,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_2,家住在罗郡城魁星楼下，,10968011.264508143,0.0
daxp-DangRiLi-SuoLinNang.xml_12,那时节奴妆奁不下百万，,11022651.288053969,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_0,昨日宫中何等宠幸，,11080088.038265554,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_5,每日里在书房苦读圣贤。,11111897.026252529,0.0
daeh-SunShangXiang-BieHuangGong.xml_2,遭不幸父王爷把驾来晏，,11117898.210747188,0.0
daxp-FeiShiWo-TaoHuaCun.xml_1,只怪你呆头呆脑慌慌张张。,11145763.482914349,0.0
daxp-ErTingDe-SuoLinNang.xml_0,耳听得悲声惨心中如捣，,11241489.778906446,0.0
daxp-WoDeNiang-XinAnYi.xml_0,我的娘她忘了女生外姓，,11244870.031042352,0.0
sdxp-WoHeNi-SiLangTanMu.xml_22,讲什么夫妻情恩德不浅，,11245702.212482681,0.0
daxp-ChunQiuTing-SuoLinNang.xml_11,必有隐情在心潮。,11292274.014175093,0.0
daxp-ErTingDe-SuoLinNang.xml_22,分我一枝珊瑚宝，,11302718.51643629,0.0
sdxp-DangNianHan-SanJiZhang.xml_13,商鞅不中苏季子，,11302718.51643629,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_2,思想起从前事心中悔恨，,11309431.455946295,0.09090909090909091
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,11324733.077426607,0.09090909090909091
dldeh-ShouBiPo-ChunQiuPei.xml_6,你继母心毒狠将你打骂，,11350117.199286092,0.0
daxp-NiDeFu-FenHeWan.xml_0,你的父去投军无音信，,11358553.703272905,0.0
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,11372227.812900951,0.18181818181818182
daxp-ChunQiuTing-SuoLinNang.xml_7,世上何尝尽富豪，,11426790.16314901,0.09090909090909091
sdxp-DangNianHan-SanJiZhang.xml_14,在六国封相人上人。,11448437.667941896,0.09090909090909091
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,11452847.984627429,0.0
daxp-ChunQiuTing-SuoLinNang.xml_12,耳听得悲声惨心中如捣，,11537646.571202405,0.0
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,11594906.57016236,0.0
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,11601194.360545367,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_4,诗书易礼都学会，,11646073.715675304,0.0
daxp-WoZhuYe-SiLangTanMu.xml_0,我主爷金沙滩早把命丧，,11652493.831794726,0.0
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,11662198.050739281,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_4,贼好比王莽贼称孤道寡，,11665972.088845501,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,11715301.166251427,0.0
daxp-SuSanLi-NvQiJie.xml_4,哪一位去往南京转，,11753821.727091962,0.0
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,11868338.124424143,0.0
daxp-FeiShiWo-TaoHuaCun.xml_3,关系你患难鸳鸯永宿在池塘。,11883669.210079351,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,11959887.967698023,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_0,自那日与六郎阵前相见，,11991005.58913739,0.0
daxp-XiShiNv-XiShi.xml_2,只为着守清寒柴门近水，,11997079.064831136,0.0
sdxp-SuLongWei-WuJiaPo.xml_31,命人送到（那）西凉川。,12019374.516775494,0.0
daeh-SunShangXiang-BieHuangGong.xml_9,叹一声不由人珠泪涟涟。,12035505.411666302,0.0
sdxp-SuLongWei-WuJiaPo.xml_35,打板子、上夹棍、丢南牢、坐监禁、管叫你思前容易退后难。,12087661.996221421,0.09090909090909091
daxp-ErTingDe-SuoLinNang.xml_28,麟儿哪有神送到，,12098884.027571976,0.0
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,12179055.85012418,0.0
daeh-LiYanFei-ErJinGong.xml_4,有几句话儿我不好言讲，,12193334.461717052,0.0
daxp-ChunQiuTing-SuoLinNang.xml_4,吉日良辰当欢笑，,12247277.980242562,0.09090909090909091
daxp-ChunQiuTing-SuoLinNang.xml_3,想必是新婚渡鹊桥，,12265074.657028703,0.09090909090909091
daeh-LiYanFei-DaBaoGuo.xml_3,各国的众王侯朝贺中华。,12268964.373074705,0.0
daxp-FeiShiWo-TaoHuaCun.xml_15,那就是来了我西厢带路的小红娘。,12281875.465564616,0.0
daeh-WuDuanQiao-BiYuZan.xml_6,一心早想寻短见，,12294628.702457337,0.09090909090909091
daeh-LiYanFei-DaBaoGuo.xml_7,宣太师上金殿披红插花。,12324294.324850762,0.18181818181818182
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_0,猛听得金鼓响画角声震，,12352335.420901887,0.0
daxp-ChunQiuTing-SuoLinNang.xml_5,为何鲛珠化泪抛？,12450286.871950265,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_2,家住在罗郡城魁星楼下，,12513168.721476585,0.0
sdxp-SuLongWei-WuJiaPo.xml_43,落得个孝子的名儿在那天下传。,12676558.243914099,0.0
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,12681416.404191362,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_5,寸土怎能够属于他人。,12690046.92102409,0.0
daxp-DiTouLi-NvQiJie.xml_3,过往的君子听我言。,12708200.237911675,0.0
daxp-QiaoLouShang-HuangShanLei.xml_8,听画鼓报四更愈添凄冷，,12753676.801448828,0.0
daxp-ErTingDe-SuoLinNang.xml_24,忙把梅香低声叫，,12797598.300959358,0.0
sdxp-DangNianHan-SanJiZhang.xml_16,难道说文官他就不丧身？,12863214.775298255,0.0
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,12943167.115856027,0.0
daeh-CanQiQi-WuLongZuo.xml_2,千金休哪曾受磨房景况，,12986648.108630372,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_6,贼好比秦赵高指鹿为马，,13011666.587388052,0.09090909090909091
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,13049822.62033304,0.0
sdxp-SuLongWei-WuJiaPo.xml_39,妻儿老小与奴一般。,13061908.670376435,0.0
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,13089830.937608371,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,13154958.472562948,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,13156031.631051525,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_0,昔日梁鸿配孟光，,13192064.267665032,0.0
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,13337416.100355359,0.0
daeh-ZiNaRi-ErJinGong.xml_13,我只得怀抱太子两泪汪汪口口声声哭的是先王！,13444617.218971523,0.0
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,13599655.794001712,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_8,只骂得贼昏王装聋作哑，,13637395.261014532,0.0
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,13655063.956623582,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_24,因何故终日里愁眉不展，,13664514.634209558,0.0
daxp-XiRiLi-LongFengChengXiang.xml_0,昔日里梁鸿配孟光，,13678587.474399677,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,13692928.711160528,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,13703317.324175458,0.0
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,13703317.324175458,0.0
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,13763657.569717549,0.0
daxp-ChunQiuTing-SuoLinNang.xml_26,忙把梅香低声儿叫，,13787842.263971929,0.0
daxp-FeiShiWo-TaoHuaCun.xml_10,不但要仔细听、还要仔细想，,13816773.55260564,0.09090909090909091
daxp-LaoDieDie-YuZhouFeng.xml_1,明早朝上金殿面奏吾皇。,13823771.693202555,0.09090909090909091
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,13832705.0531027,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_10,只骂得贼昏王无言对答。,13883239.059010373,0.0
daxp-ChunQiuTing-SuoLinNang.xml_30,麟儿那有神送到，,13922225.590683499,0.0
sdxp-WoHeNi-SiLangTanMu.xml_23,咱与你隔南北千里姻缘。,13976404.944049446,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,14038270.369087983,0.0
daxp-ErDeFu-HongNiGuan.xml_2,奴这里只把那结婚思量，,14062419.108847724,0.0
daeh-LiYanFei-ErJinGong.xml_1,想起了朝中事好不惨伤！,14118959.543586362,0.09090909090909091
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,14132275.278367346,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_0,遭不幸老王爷晏了御驾，,14152291.120644547,0.0
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,14168140.963529035,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_3,我与母亲两分离。,14186269.537491722,0.0
sdxp-SuLongWei-WuJiaPo.xml_25,苏龙魏虎是内亲。,14299511.338314218,0.0
daxp-XiShiNv-XiShi.xml_0,西施女生长在苎萝村里，,14304034.898075545,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_0,自那日与六郎姻缘相见，,14327728.133706583,0.0
daxp-XiRiLi-LongFengChengXiang.xml_3,安排虎计害刘王。,14361683.179740926,0.0
daxp-ErDeFu-HongNiGuan.xml_4,清早起我和他一度商量，,14373246.058925621,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_0,蒙君子至诚心再三问话，,14467406.633349685,0.0
daeh-ZiNaRi-ErJinGong.xml_9,想起了老王爷好不惨伤。,14486636.352586092,0.09090909090909091
sdeh-WenSanNiang-SanNiangJiaoZi.xml_5,实指望教训他终身有靠，,14594913.439036995,0.0
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,14614272.058055462,0.0
daxp-TingTaYan-ZuoGong.xml_1,十五载到今日才吐真言。,14665891.893003987,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,14735707.507254276,0.0
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,14768048.459600506,0.0
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,14823543.96008605,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_1,死里逃生甚惨凄。,14929010.207311094,0.0
daxp-FeiShiWo-TaoHuaCun.xml_2,今夜晚非比那西厢待月、你懂提防、莫轻狂，,14955482.748834131,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_12,搬一把金交椅娘且坐下，,15006960.236972068,0.0
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,15030176.76299547,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,15062929.668196414,0.0
daxp-TingTaYan-ZuoGong.xml_4,我这里走向前再把礼见，,15174103.730582431,0.0
daeh-LiYanFei-ErJinGong.xml_5,我只得怀抱太子两泪汪汪口口声声哭的是先王。,15207144.176165419,0.0
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,15266370.574247904,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,15393666.557004239,0.0
daeh-ZiNaRi-ErJinGong.xml_2,先王爷晏驾后太子年幼，,15394530.571055956,0.09090909090909091
daeh-XiaoNuCai-SanNiangJiaoZi.xml_2,哭一声亡故夫在阴曹等我，,15396070.951901065,0.0
daxp-QiaoLouShang-HuangShanLei.xml_13,果然是晓鸡唱天已黎明。,15454067.114534466,0.0
daxp-ChunQiuTing-SuoLinNang.xml_9,也有失意痛哭嚎啕，,15516249.459326355,0.0
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,15546282.446813779,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_12,但愿得状元媒月老引线，,15807307.0693046,0.0
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,15861032.687808242,0.0
daxp-ErTingDe-SuoLinNang.xml_19,谁能移动它半分毫。,16155746.170641072,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_2,把一个皇太子逼死殿下，,16189526.275095966,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_4,母女隔断三千里，,16380947.753549051,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_8,幸喜得珍珠衫称心如愿，,16418130.683068987,0.0
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,16682715.18836431,0.0
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,16732570.617784748,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,16918790.674165573,0.09090909090909091
daeh-ZiNaRi-ZhuangYuanMei-2.xml_10,但愿得令公令婆别无意见，,16992021.220911685,0.0
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,17001891.291852612,0.0
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,17006598.295904599,0.09090909090909091
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,17045992.367705327,0.0
daxp-ChunQiuTing-SuoLinNang.xml_21,谁能移动他半分毫。,17082018.238361549,0.0
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,17086034.729357947,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,17162866.634935312,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,17162866.634935312,0.0
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,17171386.75277634,0.09090909090909091
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,17203537.17198493,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,17233665.204800587,0.0
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,17319771.937648017,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,17667212.22686629,0.09090909090909091
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,17913490.544824008,0.0
daxp-MuQinBu-FengHuanChao.xml_4,人生不知顾脸面，,17991378.013820998,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,18206142.69442847,0.0
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,18628159.470143285,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,18635519.900394361,0.0
sdxp-SuLongWei-WuJiaPo.xml_38,西凉的鞑子将你斩，,18760643.288480002,0.0
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,19490514.719118115,0.0
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,19934311.640468098,0.09090909090909091
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,20333482.739441514,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,20574164.616478655,0.0
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,20642356.22384879,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,23729736.033777136,0.09090909090909091
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,23939019.328712508,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,24686938.186885349,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,25384878.763515491,0.0
lsxp-WeiCengKai-QiYuanBao.xml_8,赵大夫妻图财害命害我一命亡，,84374632.769979462,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,86571605.461685196,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,89289850.471827045,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,89770959.517744929,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,91071158.952931449,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,96052730.433643103,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,96125567.97161898,0.0
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,97896510.054697007,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,98118027.474615723,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_5,靠山近水把营收。,98808598.015525848,0.0
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,99234763.325677246,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,99842957.221281782,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,101185894.35826476,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,102073477.54218027,0.09090909090909091
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,102763763.76586163,0.0
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,104717258.56316201,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,105311223.2486378,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_5,靠山近水把管收。,106393701.72727908,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,111107061.81441082,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,111671743.86752222,0.0
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,112266719.92155883,0.0
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,112322127.06821285,0.0
lsxp-DaHeYi-SiLangTanMu.xml_3,迈步且把宝帐（呀）进，,113377218.2099236,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,114301588.67510743,0.18181818181818182
sdxp-SuLongWei-WuJiaPo.xml_22,一马双跨到西凉。,114620356.37349173,0.09090909090909091
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,114720204.28557751,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,115447974.31392303,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,115616991.56297871,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,115862348.98522739,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,115883151.81831075,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_1,老娘亲为什么不讲情来？,116306354.45225218,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,116638622.39491862,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_5,望千岁恕学生礼貌不周。,119538310.09101354,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,120032749.355848,0.0
lsxp-JiangShenEr-SanJiaDian.xml_7,舍不得衙役们众班头。,120541173.52104346,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,120646262.99334781,0.0
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,120762109.66932751,0.0
lsxp-YiShiWu-YuCangJian.xml_8,实指（喏）望到吴国借兵（呐）转，,121508923.00726211,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_0,娘子不（哇）必太烈性，,121959036.55853757,0.0
lsxp-JianMaSu-ZhanMaSu.xml_3,失去了街亭差不差。,122734832.01979053,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_19,父母的冤仇化尘烟，,123843419.55236685,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,124116463.48733211,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_2,管待三（哪）军要宽厚，,124381373.12760781,0.0
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,126393762.07694308,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,126757299.55896682,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,127241072.80135593,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,128486319.56477039,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,129278107.309049,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,129474829.15773986,0.0
lseh-YangYanZhao-PengBei.xml_2,迈虎步我且把宝帐来进，,129630996.19631718,0.0
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,132229074.75724645,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,132733369.55290996,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,133872870.44318257,0.0
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,134364166.01792908,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,134879511.98408425,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,136612329.99299127,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,137062288.88047817,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,137194720.86918476,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_0,自从千岁离朝后，,137608815.91847679,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,137706143.37587786,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,137707312.11568069,0.0
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,138083349.55169901,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,138500846.1756745,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,138909736.0401721,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,140252881.23627433,0.0
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,140586571.64355078,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,141107394.9745324,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,141107394.9745324,0.0
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,141196214.59494138,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,141203991.42722687,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,141790604.16617242,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_24,哭一声爹娘不能相见，,142191810.89187571,0.0
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,142239587.0171217,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,142700437.41869995,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,143677103.87089127,0.0
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,144373729.46335962,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_20,见一番汉帐中行。,144383333.88509569,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,145471760.94135845,0.0
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,145781862.59045801,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,146193128.70257235,0.0
